date,sp500,strategy,sp500Return,strategyReturn,holding,rebalanced
2020-08-18,100.000000,100.000000,0.0000000000,0.0000000000,TDM,0
2020-08-19,99.566703,101.265823,-0.0043329668,0.0126582278,TDM,0
2020-08-20,99.888310,100.421941,0.0032300613,-0.0083333333,TDM,0
2020-08-21,100.239171,101.054852,0.0035125356,0.0063025210,TDM,0
2020-08-24,101.253105,101.687764,0.0101151469,0.0062630480,TDM,0
2020-08-25,101.624479,102.109705,0.0036677797,0.0041493776,TDM,0
2020-08-26,102.667863,102.320675,0.0102670547,0.0020661157,TDM,0
2020-08-27,102.846965,105.485232,0.0017444726,0.0309278351,TDM,0
2020-08-28,103.546735,105.063291,0.0068039939,-0.0040000000,TDM,0
2020-08-31,103.326850,102.953586,-0.0021235341,-0.0200803213,TDM,0
2020-09-01,104.111765,102.531646,0.0075964316,-0.0040983607,TDM,0
2020-09-02,105.718974,102.531646,0.0154373387,0.0000000000,TDM,0
2020-09-03,102.013057,102.531646,-0.0350544151,0.0000000000,TDM,0
2020-09-04,101.190668,101.476793,-0.0080615987,-0.0102880658,TDM,0
2020-09-08,98.389214,100.000000,-0.0276849135,-0.0145530146,TDM,0
2020-09-09,100.378291,100.000000,0.0202164149,0.0000000000,TDM,0
2020-09-10,98.620329,102.742616,-0.0175133680,0.0274261603,TDM,0
2020-09-11,98.679945,102.320675,0.0006045008,-0.0041067762,TDM,0
2020-09-14,99.944356,101.687764,0.0128132577,-0.0061855670,TDM,0
2020-09-15,100.473141,101.687764,0.0052907881,0.0000000000,TDM,0
2020-09-16,100.016237,100.843882,-0.0045475180,-0.0082987552,TDM,0
2020-09-17,99.182008,100.632911,-0.0083409373,-0.0020920502,TDM,0
2020-09-18,98.079982,100.632911,-0.0111111532,0.0000000000,TDM,0
2020-09-21,96.952094,100.632911,-0.0114996694,0.0000000000,TDM,0
2020-09-22,97.978756,100.421941,0.0105893737,-0.0020964361,TDM,0
2020-09-23,95.661556,99.578059,-0.0236500265,-0.0084033613,TDM,0
2020-09-24,95.954174,98.945148,0.0030588877,-0.0063559322,TDM,0
2020-09-25,97.494061,98.945148,0.0160481523,0.0000000000,TDM,0
2020-09-28,99.071712,99.156118,0.0161820188,0.0021321962,TDM,0
2020-09-29,98.601990,100.000000,-0.0047412360,0.0085106383,TDM,0
2020-09-30,99.422866,99.578059,0.0083251468,-0.0042194093,TDM,0
2020-10-01,99.956203,100.421941,0.0053643363,0.0084745763,TDM,0
2020-10-02,99.005997,99.367089,-0.0095062236,-0.0105042017,TDM,0
2020-10-05,100.792475,99.367089,0.0180441372,0.0000000000,TDM,0
2020-10-06,99.391249,100.632911,-0.0139020871,0.0127388535,TDM,0
2020-10-07,101.127434,100.210970,0.0174681834,-0.0041928721,TDM,0
2020-10-08,101.944701,99.156118,0.0080815522,-0.0105263158,TDM,0
2020-10-09,102.848436,98.734177,0.0088649617,-0.0042553191,TDM,0
2020-10-12,104.544123,98.523207,0.0164872415,-0.0021367521,TDM,0
2020-10-13,103.892240,98.734177,-0.0062354904,0.0021413276,TDM,0
2020-10-14,103.211567,98.734177,-0.0065517132,0.0000000000,TDM,0
2020-10-15,103.061258,98.734177,-0.0014563267,0.0000000000,TDM,0
2020-10-16,103.082524,98.101266,0.0002063481,-0.0064102564,TDM,0
2020-10-19,101.406564,97.257384,-0.0162584332,-0.0086021505,TDM,0
2020-10-20,101.893190,95.991561,0.0047987626,-0.0130151844,TDM,0
2020-10-21,101.676741,94.303797,-0.0021242714,-0.0175824176,TDM,0
2020-10-22,102.214647,97.257384,0.0052903540,0.0313199105,TDM,0
2020-10-23,102.574155,96.202532,0.0035171899,-0.0108459870,TDM,0
2020-10-26,100.674678,96.202532,-0.0185180877,0.0000000000,TDM,0
2020-10-27,100.377266,95.991561,-0.0029541903,-0.0021929825,TDM,0
2020-10-28,96.842335,95.991561,-0.0352164502,0.0000000000,TDM,0
2020-10-29,98.006260,96.835443,0.0120187595,0.0087912088,TDM,0
2020-10-30,96.824488,96.202532,-0.0120581216,-0.0065359477,TDM,0
2020-11-02,98.024108,96.835443,0.0123896312,0.0065789474,TDM,0
2020-11-03,99.775869,97.679325,0.0178707187,0.0087145969,TDM,0
2020-11-04,101.982759,99.156118,0.0221184763,0.0151187905,TDM,0
2020-11-05,103.974648,98.945148,0.0195316227,-0.0021276596,TDM,0
2020-11-06,103.952160,98.945148,-0.0002162866,0.0000000000,TDM,0
2020-11-09,105.175814,98.945148,0.0117713178,0.0000000000,TDM,0
2020-11-10,105.036102,98.734177,-0.0013283660,-0.0021321962,TDM,0
2020-11-11,105.847326,98.945148,0.0077232839,0.0021367521,TDM,0
2020-11-12,104.798685,100.000000,-0.0099071037,0.0106609808,TDM,0
2020-11-13,106.232516,105.274262,0.0136817640,0.0527426160,TDM,0
2020-11-16,107.477506,103.375527,0.0117194798,-0.0180360721,TDM,0
2020-11-17,106.970159,105.485232,-0.0047204971,0.0204081633,TDM,0
2020-11-18,105.740815,104.430380,-0.0114924010,-0.0100000000,TDM,0
2020-11-19,106.165668,106.962025,0.0040178710,0.0242424242,TDM,0
2020-11-20,105.452114,105.485232,-0.0067211343,-0.0138067061,TDM,0
2020-11-23,106.053967,110.126582,0.0057073592,0.0440000000,TDM,0
2020-11-24,107.775551,114.767932,0.0162330968,0.0421455939,TDM,0
2020-11-25,107.612488,113.713080,-0.0015129897,-0.0091911765,TDM,0
2020-11-27,107.878119,113.291139,0.0024684078,-0.0037105751,TDM,0
2020-11-30,107.390066,114.767932,-0.0045241201,0.0130353818,TDM,0
2020-12-01,108.608150,114.556962,0.0113426158,-0.0018382353,TDM,0
2020-12-02,108.810443,114.556962,0.0018625953,0.0000000000,TDM,0
2020-12-03,108.750300,116.455696,-0.0005527286,0.0165745856,TDM,0
2020-12-04,109.719016,114.767932,0.0089077037,-0.0144927536,TDM,0
2020-12-07,109.514477,116.877637,-0.0018642091,0.0183823529,TDM,0
2020-12-08,109.827532,115.400844,0.0028585766,-0.0126353791,TDM,0
2020-12-09,108.962336,114.978903,-0.0078777730,-0.0036563071,TDM,0
2020-12-10,108.830091,112.236287,-0.0012136795,-0.0238532110,TDM,0
2020-12-11,108.700194,112.869198,-0.0011935687,0.0056390977,TDM,0
2020-12-14,108.234106,114.345992,-0.0042878304,0.0130841121,TDM,0
2020-12-15,109.640357,113.924051,0.0129926777,-0.0036900369,TDM,0
2020-12-16,109.842559,113.924051,0.0018442237,0.0000000000,TDM,0
2020-12-17,110.482840,112.658228,0.0058290833,-0.0111111111,TDM,0
2020-12-18,110.102813,110.970464,-0.0034396899,-0.0149812734,TDM,0
2020-12-21,109.680585,110.970464,-0.0038348505,0.0000000000,TDM,0
2020-12-22,109.461042,110.970464,-0.0020016643,0.0000000000,TDM,0
2020-12-23,109.550498,113.291139,0.0008172398,0.0209125475,TDM,0
2020-12-24,109.945758,111.603376,0.0036080176,-0.0148975791,TDM,0
2020-12-28,110.912616,114.345992,0.0087939576,0.0245746692,TDM,0
2020-12-29,110.673494,115.189873,-0.0021559520,0.0073800738,TDM,0
2020-12-30,110.829873,115.611814,0.0014129757,0.0036630037,TDM,0
2020-12-31,111.551406,115.400844,0.0065102741,-0.0018248175,TDM,0
2021-01-04,109.913452,114.978903,-0.0146833989,-0.0036563071,TDM,0
2021-01-05,110.699775,113.502110,0.0071540237,-0.0128440367,TDM,0
2021-01-06,111.339761,113.291139,0.0057812713,-0.0018587361,TDM,0
2021-01-07,113.000820,112.658228,0.0149188324,-0.0055865922,TDM,0
2021-01-08,113.629476,113.502110,0.0055632913,0.0074906367,TDM,0
2021-01-11,112.892780,113.291139,-0.0064833223,-0.0018587361,TDM,0
2021-01-12,112.947783,113.080169,0.0004872170,-0.0018621974,TDM,0
2021-01-13,113.212880,116.033755,0.0023470703,0.0261194030,TDM,0
2021-01-14,112.796027,117.932489,-0.0036820226,0.0163636364,TDM,0
2021-01-15,111.993077,117.088608,-0.0071185994,-0.0071556351,TDM,0
2021-01-19,112.912295,109.915612,0.0082078081,-0.0612612613,TDM,0
2021-01-20,114.493864,110.548523,0.0140070540,0.0057581574,TDM,0
2021-01-21,114.538305,112.447257,0.0003881519,0.0171755725,TDM,0
2021-01-22,114.201656,113.291139,-0.0029391831,0.0075046904,TDM,0
2021-01-25,114.622748,116.033755,0.0036872675,0.0242085661,TDM,0
2021-01-26,114.460281,111.814346,-0.0014174052,-0.0363636364,TDM,0
2021-01-27,111.529359,110.126582,-0.0256064551,-0.0150943396,TDM,0
2021-01-28,112.625922,102.531646,0.0098320545,-0.0689655172,TDM,0
2021-01-29,110.458994,107.172996,-0.0192400466,0.0452674897,TDM,0
2021-02-01,112.239946,104.008439,0.0161231962,-0.0295275591,TDM,0
2021-02-02,113.807899,106.751055,0.0139696521,0.0263691684,TDM,0
2021-02-03,113.930834,112.658228,0.0010801977,0.0553359684,TDM,0
2021-02-04,115.175500,111.392405,0.0109247508,-0.0112359551,TDM,0
2021-02-05,115.632622,111.392405,0.0039689237,0.0000000000,TDM,0
2021-02-08,116.496488,111.392405,0.0074707769,0.0000000000,TDM,0
2021-02-09,116.375087,111.392405,-0.0010420964,0.0000000000,TDM,0
2021-02-10,116.343229,111.392405,-0.0002737564,0.0000000000,TDM,0
2021-02-11,116.544955,111.392405,0.0017338837,0.0000000000,TDM,0
2021-02-12,117.102326,111.392405,0.0047824617,0.0000000000,TDM,0
2021-02-16,117.044028,111.392405,-0.0004978438,0.0000000000,TDM,0
2021-02-17,117.014887,113.291139,-0.0002489734,0.0170454545,TDM,0
2021-02-18,116.506527,113.502110,-0.0043444071,0.0018621974,TDM,0
2021-02-19,116.298741,119.409283,-0.0017834681,0.0520446097,TDM,0
2021-02-22,115.407728,119.198312,-0.0076614109,-0.0017667845,TDM,0
2021-02-23,115.560961,118.776371,0.0013277467,-0.0035398230,TDM,0
2021-02-24,116.881018,118.776371,0.0114230423,0.0000000000,TDM,0
2021-02-25,114.028259,118.776371,-0.0244073790,0.0000000000,TDM,0
2021-02-26,113.494745,118.143460,-0.0046787856,-0.0053285968,TDM,0
2021-03-01,116.202979,118.143460,0.0238621921,0.0000000000,TDM,0
2021-03-02,115.272260,118.354430,-0.0080094231,0.0017857143,TDM,0
2021-03-03,113.774321,124.261603,-0.0129947933,0.0499108734,TDM,0
2021-03-04,112.255913,119.831224,-0.0133457854,-0.0356536503,TDM,0
2021-03-05,114.452469,119.831224,0.0195673968,0.0000000000,TDM,0
2021-03-08,113.847267,121.097046,-0.0052878025,0.0105633803,TDM,0
2021-03-09,115.466866,126.160338,0.0142260709,0.0418118467,TDM,0
2021-03-10,116.171415,126.160338,0.0061017419,0.0000000000,TDM,0
2021-03-11,117.387372,126.582278,0.0104669156,0.0033444816,TDM,0
2021-03-12,117.514951,126.160338,0.0010868271,-0.0033333333,TDM,0
2021-03-15,118.286243,125.738397,0.0065633499,-0.0033444816,TDM,0
2021-03-16,118.109020,125.738397,-0.0014982552,0.0000000000,TDM,0
2021-03-17,118.457538,126.160338,0.0029508107,0.0033557047,TDM,0
2021-03-18,116.717502,125.738397,-0.0146891107,-0.0033444816,TDM,0
2021-03-19,116.655493,125.316456,-0.0005312754,-0.0033557047,TDM,0
2021-03-22,117.483344,127.004219,0.0070965466,0.0134680135,TDM,0
2021-03-23,116.595237,126.371308,-0.0075594256,-0.0049833887,TDM,0
2021-03-24,115.966100,123.628692,-0.0053959074,-0.0217028381,TDM,0
2021-03-25,116.582077,124.894515,0.0053116944,0.0102389078,TDM,0
2021-03-26,118.529304,123.628692,0.0167026312,-0.0101351351,TDM,0
2021-03-29,118.434885,122.784810,-0.0007965841,-0.0068259386,TDM,0
2021-03-30,118.069347,121.729958,-0.0030864044,-0.0085910653,TDM,0
2021-03-31,118.505487,121.940928,0.0036939276,0.0017331023,TDM,0
2021-04-01,119.915303,121.729958,0.0118966303,-0.0017301038,TDM,0
2021-04-05,121.655233,122.362869,0.0145096550,0.0051993068,TDM,0
2021-04-06,121.545487,120.675105,-0.0009021022,-0.0137931034,TDM,0
2021-04-07,121.733477,122.151899,0.0015466614,0.0122377622,TDM,0
2021-04-08,122.255965,121.518987,0.0042920614,-0.0051813472,TDM,0
2021-04-09,123.208505,120.675105,0.0077913629,-0.0069444444,TDM,0
2021-04-12,123.193147,121.940928,-0.0001246503,0.0104895105,TDM,0
2021-04-13,123.607805,120.464135,0.0033659154,-0.0121107266,TDM,0
2021-04-14,123.111359,119.831224,-0.0040162982,-0.0052539405,TDM,0
2021-04-15,124.485974,117.721519,0.0111656191,-0.0176056338,TDM,0
2021-04-16,124.944113,115.822785,0.0036802481,-0.0161290323,TDM,0
2021-04-19,124.290014,116.455696,-0.0052351315,0.0054644809,TDM,0
2021-04-20,123.453431,118.143460,-0.0067308912,0.0144927536,TDM,0
2021-04-21,124.611114,118.143460,0.0093774840,0.0000000000,TDM,0
2021-04-22,123.472265,115.611814,-0.0091392289,-0.0214285714,TDM,0
2021-04-23,124.830475,116.033755,0.0110001251,0.0036496350,TDM,0
2021-04-26,125.061873,115.189873,0.0018536995,-0.0072727273,TDM,0
2021-04-27,125.043931,116.033755,-0.0001434673,0.0073260073,TDM,0
2021-04-28,124.947133,115.611814,-0.0007741113,-0.0036363636,TDM,0
2021-04-29,125.801051,115.189873,0.0068342353,-0.0036496350,TDM,0
2021-04-30,124.904935,115.189873,-0.0071232781,0.0000000000,TDM,0
2021-05-03,125.257107,115.189873,0.0028195193,0.0000000000,TDM,0
2021-05-04,124.429545,115.189873,-0.0066069090,0.0000000000,TDM,0
2021-05-05,124.525964,115.822785,0.0007748923,0.0054945055,TDM,0
2021-05-06,125.551670,115.400844,0.0082368850,-0.0036429872,TDM,0
2021-05-07,126.486374,113.502110,0.0074447702,-0.0164533821,TDM,0
2021-05-10,125.175441,111.814346,-0.0103642188,-0.0148698885,TDM,0
2021-05-11,124.098621,109.915612,-0.0086024842,-0.0169811321,TDM,0
2021-05-12,121.445644,111.814346,-0.0213779721,0.0172744722,TDM,0
2021-05-13,122.932694,111.814346,0.0122445700,0.0000000000,TDM,0
2021-05-14,124.775380,112.658228,0.0149893854,0.0075471698,TDM,0
2021-05-17,124.468604,113.924051,-0.0024586236,0.0112359551,TDM,0
2021-05-18,123.417359,113.080169,-0.0084458644,-0.0074074074,TDM,0
2021-05-19,123.062906,112.025316,-0.0028719829,-0.0093283582,TDM,0
2021-05-20,124.370594,111.814346,0.0106261703,-0.0018832392,TDM,0
2021-05-21,124.281986,113.924051,-0.0007124521,0.0188679245,TDM,0
2021-05-24,125.522658,114.767932,0.0099827208,0.0074074074,TDM,0
2021-05-25,125.264853,116.033755,-0.0020538552,0.0110294118,TDM,0
2021-05-26,125.508899,114.767932,0.0019482451,-0.0109090909,TDM,0
2021-05-27,125.664122,113.713080,0.0012367431,-0.0091911765,TDM,0
2021-05-28,125.769719,113.924051,0.0008403105,0.0018552876,TDM,0
2021-06-01,125.716781,112.658228,-0.0004209050,-0.0111111111,TDM,0
