date,sp500,strategy,sp500Return,strategyReturn,holding,rebalanced
2015-08-17,100.000000,100.000000,0.0000000000,0.0000000000,CNG,0
2015-08-18,99.744590,100.000000,-0.0025541016,0.0000000000,CNG,0
2015-08-19,98.928335,100.000000,-0.0081834477,0.0000000000,CNG,0
2015-08-20,96.847997,100.000000,-0.0210287415,0.0000000000,CNG,0
2015-08-21,93.770212,98.648649,-0.0317795371,-0.0135135135,CNG,0
2015-08-24,90.081080,94.594595,-0.0393422643,-0.0410958904,CNG,0
2015-08-25,88.869438,96.621622,-0.0134505664,0.0214285714,CNG,0
2015-08-26,92.344703,97.972973,0.0391052873,0.0139860140,CNG,0
2015-08-27,94.595068,97.972973,0.0243691772,0.0000000000,CNG,0
2015-08-28,94.659408,97.972973,0.0006801649,0.0000000000,CNG,0
2015-08-31,93.871819,98.986486,-0.0083202418,0.0103448276,CNG,0
2015-09-01,91.102129,98.986486,-0.0295050181,0.0000000000,CNG,0
2015-09-02,92.775165,98.986486,0.0183644036,0.0000000000,CNG,0
2015-09-03,92.889856,97.635135,0.0012362221,-0.0136518771,CNG,0
2015-09-04,91.472527,98.986486,-0.0152581672,0.0138408304,CNG,0
2015-09-08,93.773471,99.324324,0.0251544822,0.0034129693,CNG,0
2015-09-09,92.476947,98.986486,-0.0138261319,-0.0034013605,CNG,0
2015-09-10,92.971641,98.986486,0.0053493836,0.0000000000,CNG,0
2015-09-11,93.395450,98.986486,0.0045584718,0.0000000000,CNG,0
2015-09-14,93.020166,98.986486,-0.0040182271,0.0000000000,CNG,0
2015-09-15,94.220381,97.972973,0.0129027400,-0.0102389078,CNG,0
2015-09-16,95.047338,99.324324,0.0087768429,0.0137931034,CNG,0
2015-09-17,94.810706,98.648649,-0.0024896307,-0.0068027211,CNG,0
2015-09-18,93.284942,98.986486,-0.0160927372,0.0034246575,CNG,0
2015-09-21,93.717524,98.986486,0.0046372122,0.0000000000,CNG,0
2015-09-22,92.569765,98.986486,-0.0122470007,0.0000000000,CNG,0
2015-09-23,92.386735,99.324324,-0.0019772143,0.0034129693,CNG,0
2015-09-24,92.082639,98.986486,-0.0032915558,-0.0034013605,CNG,0
2015-09-25,92.046325,98.986486,-0.0003943647,0.0000000000,CNG,0
2015-09-28,89.690430,99.324324,-0.0255946619,0.0034129693,CNG,0
2015-09-29,89.807412,98.986486,0.0013042818,-0.0034013605,CNG,0
2015-09-30,91.526953,100.000000,0.0191469845,0.0102389078,CNG,0
2015-10-01,91.714154,101.013514,0.0020453128,0.0101351351,CNG,0
2015-10-02,93.033620,101.013514,0.0143867179,0.0000000000,CNG,0
2015-10-05,94.741835,108.445946,0.0183612694,0.0735785953,CNG,0
2015-10-06,94.408646,107.770270,-0.0035168076,-0.0062305296,CNG,0
2015-10-07,95.174023,104.729730,0.0081070622,-0.0282131661,CNG,0
2015-10-08,96.020107,104.054054,0.0088898640,-0.0064516129,CNG,0
2015-10-09,96.096591,104.391892,0.0007965399,0.0032467532,CNG,0
2015-10-12,96.226024,104.391892,0.0013469058,0.0000000000,CNG,0
2015-10-13,95.576114,105.743243,-0.0067539954,0.0129449838,CNG,0
2015-10-14,95.132178,106.081081,-0.0046448456,0.0031948882,CNG,0
2015-10-15,96.551950,104.729730,0.0149242022,-0.0127388535,CNG,0
2015-10-16,97.000134,106.081081,0.0046419028,0.0129032258,CNG,0
2015-10-19,97.033306,108.108108,0.0003419741,0.0191082803,CNG,0
2015-10-20,96.902344,108.108108,-0.0013496618,0.0000000000,CNG,0
2015-10-21,96.344769,108.445946,-0.0057539864,0.0031250000,CNG,0
2015-10-22,97.953630,108.445946,0.0166990001,0.0000000000,CNG,0
2015-10-23,99.041089,108.783784,0.0111017731,0.0031152648,CNG,0
2015-10-26,98.858688,108.445946,-0.0018416721,-0.0031055901,CNG,0
2015-10-27,98.613253,109.459459,-0.0024826900,0.0093457944,CNG,0
2015-10-28,99.787881,108.783784,0.0119114619,-0.0061728395,CNG,0
2015-10-29,99.750126,109.121622,-0.0003783456,0.0031055901,CNG,0
2015-10-30,99.277465,109.121622,-0.0047384484,0.0000000000,CNG,0
2015-11-02,100.463359,108.445946,0.0119452456,-0.0061919505,CNG,0
2015-11-03,100.744606,107.770270,0.0027994959,-0.0062305296,CNG,0
2015-11-04,100.394625,108.108108,-0.0034739387,0.0031347962,CNG,0
2015-11-05,100.288135,107.770270,-0.0010607198,-0.0031250000,CNG,0
2015-11-06,100.260436,108.108108,-0.0002761928,0.0031347962,CNG,0
2015-11-09,99.282766,108.108108,-0.0097513008,0.0000000000,CNG,0
2015-11-10,99.439834,108.108108,0.0015820235,0.0000000000,CNG,0
2015-11-11,99.125936,108.108108,-0.0031566572,0.0000000000,CNG,0
2015-11-12,97.746208,108.108108,-0.0139189470,0.0000000000,CNG,0
2015-11-13,96.657712,108.108108,-0.0111359361,0.0000000000,CNG,0
2015-11-16,98.105132,108.445946,0.0149746938,0.0031250000,CNG,0
2015-11-17,97.980739,115.540541,-0.0012679507,0.0654205607,CNG,0
2015-11-18,99.571347,108.783784,0.0162338804,-0.0584795322,CNG,0
2015-11-19,99.466630,110.472973,-0.0010516806,0.0155279503,CNG,0
2015-11-20,99.852722,109.797297,0.0038816243,-0.0061162080,CNG,0
2015-11-23,99.736550,110.810811,-0.0011634322,0.0092307692,CNG,0
2015-11-24,99.865552,111.486486,0.0012934245,0.0060975610,CNG,0
2015-11-25,99.859789,110.472973,-0.0000577037,-0.0090909091,CNG,0
2015-11-27,99.926201,111.486486,0.0006650463,0.0091743119,CNG,0
2015-11-30,99.469581,114.527027,-0.0045695687,0.0272727273,CNG,0
2015-12-01,100.539078,113.175676,0.0107520019,-0.0117994100,CNG,0
2015-12-02,99.440762,113.851351,-0.0109242646,0.0059701493,CNG,0
2015-12-03,98.018551,113.851351,-0.0143020981,0.0000000000,CNG,0
2015-12-04,100.037449,113.175676,0.0205970976,-0.0059347181,CNG,0
2015-12-07,99.345382,113.175676,-0.0069180744,0.0000000000,CNG,0
2015-12-08,98.707736,111.486486,-0.0064184731,-0.0149253731,CNG,0
2015-12-09,97.950889,108.108108,-0.0076675564,-0.0303030303,CNG,0
2015-12-10,98.178411,108.108108,0.0023228157,0.0000000000,CNG,0
2015-12-11,96.278527,108.108108,-0.0193513387,0.0000000000,CNG,0
2015-12-14,96.743263,111.824324,0.0048269886,0.0343750000,CNG,0
2015-12-15,97.777447,109.797297,0.0106899897,-0.0181268882,CNG,0
2015-12-16,99.203668,109.797297,0.0145863980,0.0000000000,CNG,0
2015-12-17,97.718679,109.797297,-0.0149690923,0.0000000000,CNG,0
2015-12-18,95.986538,109.121622,-0.0177257914,-0.0061538462,CNG,0
2015-12-21,96.740016,109.121622,0.0078498311,0.0000000000,CNG,0
2015-12-22,97.599858,108.108108,0.0088881646,-0.0092879257,CNG,0
2015-12-23,98.818831,108.108108,0.0124894969,0.0000000000,CNG,0
2015-12-24,98.667914,107.094595,-0.0015272077,-0.0093750000,CNG,0
2015-12-28,98.460008,106.418919,-0.0021071314,-0.0063091483,CNG,0
2015-12-29,99.513647,104.729730,0.0107011915,-0.0158730159,CNG,0
2015-12-30,98.802542,105.743243,-0.0071458000,0.0096774194,CNG,0
2015-12-31,97.879679,106.081081,-0.0093404845,0.0031948882,CNG,0
2016-01-04,96.388746,108.783784,-0.0152323025,0.0254777070,CNG,0
2016-01-05,96.589587,108.783784,0.0020836545,0.0000000000,CNG,0
2016-01-06,95.329675,106.418919,-0.0130439681,-0.0217391304,CNG,0
2016-01-07,93.077129,106.081081,-0.0236290144,-0.0031746032,CNG,0
2016-01-08,92.074973,104.729730,-0.0107669458,-0.0127388535,CNG,0
2016-01-11,92.160114,108.108108,0.0009247007,0.0322580645,CNG,0
2016-01-12,92.885804,107.094595,0.0078742271,-0.0093750000,CNG,0
2016-01-13,90.573503,106.756757,-0.0248940237,-0.0031545741,CNG,0
